Year,est,lwr,upr,log_est,se,type
2015,506797.037607056,387199.665624177,663335.379986058,13.1358658821221,0.137334212993203,index
2016,659767.498591647,501182.908474291,868531.517810546,13.3996427770781,0.140266035004998,index
2017,771010.473158987,578224.280385452,1028073.65564894,13.555457236317,0.146808889268959,index
2018,528933.365077219,388023.976738256,721013.446240283,13.1786177389691,0.158061744501146,index
2019,422438.376235163,271171.970966245,658084.908555742,12.9537988600768,0.226172718356343,index
2021,454041.839130165,317765.476420295,648761.451379418,13.0259446294517,0.182082802603337,index
2022,797387.534787383,561310.511946243,1132754.27254994,13.5890960814864,0.179118879552603,index
2023,806071.856883318,603851.191381642,1076013.17631361,13.5999281699756,0.147372654587672,index
2024,680891.66920954,511505.010880652,906371.306902265,13.4311584964271,0.145944434650053,index
2003,361489.535367739,269987.829504709,484002.128614854,12.7979883723549,0.148908966491692,index
2004,422874.870114891,305267.317026212,585792.011790542,12.9548315989352,0.166272686900034,index
2005,603060.823846158,452949.072626767,802921.077084717,13.3097733393557,0.146042665031432,index
2006,416032.944984221,301797.179247284,573509.042542855,12.9385197307813,0.163783240136869,index
2007,485516.640974617,364685.203684052,646383.254055734,13.0929688420779,0.146012395921383,index
2008,572486.830086797,426088.967397903,769184.831572437,13.2577450099307,0.15068723974348,index
2009,617977.219136668,474451.414544004,804920.865793878,13.334206873522,0.134845526126843,index
2010,751165.88493208,553965.447420857,1018565.66923591,13.5293817917503,0.155372343392209,index
2011,631325.822070558,479552.437952144,831133.911684629,13.3555773665298,0.140292802175163,index
2012,621850.937483172,459162.914458009,842181.66640299,13.340455692652,0.15474536038209,index
2013,935316.417871578,642994.223228637,1360536.02028871,13.7486401658574,0.191202057653226,index
2014,561170.777115366,427500.792021536,736636.392178661,13.2377805537152,0.138813333215351,index
2015,617973.941607336,478693.431703048,797779.470562298,13.3342015698669,0.130301330895989,index
2016,688991.708543117,516751.60491677,918641.703140179,13.4429845158786,0.146771540099135,index
2017,529592.52456049,392546.781282223,714483.611747435,13.1798631682494,0.152784527434697,index
2018,489069.486469158,363873.97993566,657340.111643871,13.1002598574808,0.150868578252708,index
2019,486644.03323281,330846.02224815,715808.560948839,13.0952881968791,0.196881087295732,index
2021,411161.357736793,292093.997445785,578764.588023898,12.9267410143317,0.174447121742513,index
2022,696134.368147915,502626.217854159,964142.023043669,13.4532979783671,0.166174436750819,index
2023,688237.215028057,521833.009143166,907705.062443882,13.4418888467743,0.141219909717503,index
2024,641037.829460792,486865.217309631,844031.333909125,13.3708437504809,0.140360307670329,index
2003,535565.339823016,391056.241372847,733475.656117374,13.1910781779028,0.160447595941287,index
2004,429321.063939778,302643.553994688,609021.978196893,12.96996031879,0.178395786352267,index
2005,533935.637186225,391451.042938957,728283.318693103,13.1880305810642,0.158377830859908,index
2006,420512.518236417,304172.535437021,581350.244983396,12.9492295278365,0.165247504657843,index
2007,568989.954563275,419206.10329277,772292.115622692,13.2516180584065,0.155870255551475,index
2008,532302.871499279,389658.128758036,727166.523920578,13.1849679136593,0.159157451552387,index
2009,526444.766499807,392584.830784338,705947.022001169,13.1739016981201,0.149693452632551,index
2010,673641.973800307,507087.838674274,894901.187241974,13.4204540526178,0.144908036815014,index
2011,776939.624267308,575956.476921095,1048056.93475919,13.563117922685,0.152722473026964,index
2012,693227.554700881,509795.07322287,942661.998591879,13.4491135860348,0.156813840314874,index
2013,969415.694794825,686719.471371359,1368487.17488358,13.7844487924778,0.175905091114368,index
2014,659474.88502099,499158.234717214,871281.076270001,13.399199168566,0.142105029813962,index
2015,601188.791702565,455221.773388036,793960.18467839,13.3066642934779,0.141902760686718,index
2016,517092.921714608,382476.666618721,699088.632127978,13.155977869864,0.153857389298296,index
2017,781398.005143559,592760.570632475,1030066.56092331,13.5688399086738,0.140968953449727,index
2018,472989.346889127,352548.061053386,634577.088871652,13.0668281447873,0.149944545793205,index
2019,431961.022749488,289048.997572472,645531.818971283,12.9760906380388,0.204972717208281,index
2021,491242.368509826,361664.081462221,667246.422822753,13.1046929072049,0.156238482639486,index
2022,620686.017493799,446621.619511796,862589.52876807,13.3385806251524,0.167918186974113,index
2023,748318.334653432,555492.366534031,1008079.2531362,13.5255837475101,0.152030141117911,index
2024,797814.742441458,588060.334660909,1082386.15281535,13.5896316971514,0.155639015805055,index
2003,674797.023110449,484526.924418563,939784.766233887,13.4221672181304,0.169002563526103,index
2004,646593.44332637,471016.96253821,887617.88683722,13.3794730039906,0.161647673252208,index
2005,818192.354224938,599653.969385062,1116375.04742718,13.6148527398052,0.15854612233452,index
2006,500229.292266238,361119.335400544,692927.01971672,13.1228218568191,0.166257190297206,index
2007,616983.378828807,461402.154868038,825025.383463765,13.3325973638355,0.148253779730046,index
2008,770315.081787021,568573.754521901,1043638.26242298,13.5545549072576,0.154935800141355,index
2009,656816.459772679,502895.965159311,857847.132839198,13.3951598973616,0.136237859719396,index
2010,735365.597852951,564527.350457418,957903.212426228,13.5081230665714,0.134889700266258,index
2011,862538.141298535,647884.74066234,1148309.25703569,13.6676346487053,0.146006029088801,index
2012,724914.530282968,550978.666892754,953759.388142812,13.4938090376225,0.139980973872004,index
2013,820151.408139244,573876.174070335,1172114.05990579,13.6172442462681,0.182184632815179,index
2014,798509.775990327,607474.268380575,1049621.18651035,13.5905024895057,0.139511437423308,index
2015,752106.207837715,584359.078785262,968007.118232686,13.5306328267862,0.128758433819331,index
2016,752537.647221042,576944.60549482,981572.416296848,13.5312063038834,0.135566147867722,index
2017,712485.78184883,527255.623083562,962789.142708275,13.4765152356259,0.153612247361745,index
2018,559418.954269948,413915.13668269,756071.80956127,13.23465394239,0.15369552544282,index
2019,575166.06228123,377808.44471598,875618.32941238,13.262414082051,0.214428172773181,index
2021,496077.109578997,363166.433270599,677630.078396827,13.1144866564848,0.159120349616444,index
2022,840614.610908024,579703.561921252,1218955.63610154,13.6418885829248,0.189603704009602,index
2023,1060345.28819035,792241.318596056,1419178.85850732,13.8741051566211,0.148718976132661,index
2024,911087.824377898,678842.99296375,1222787.93820293,13.722394575962,0.150130018321317,index
2003,512334.759924216,374344.222817253,701191.283923579,13.1467335183462,0.16010624983529,index
2004,558869.89828915,393412.967729126,793912.729965667,13.2336719849581,0.17911392256056,index
2005,532625.250211601,392320.660299037,723106.595881887,13.1855733605728,0.155991930277032,index
2006,363828.873639908,264334.140800658,500773.183869236,12.8044389087115,0.162997710445617,index
2007,456477.913580439,343437.639640091,606724.661295473,13.0312955957666,0.145173466367571,index
2008,539175.285294476,396901.206934166,732449.24226345,13.1977960016515,0.156305587449092,index
2009,505432.314744108,388680.762908727,657253.584859245,13.1331694108398,0.134010516591397,index
2010,546415.506911015,419689.675239589,711406.364767912,13.2111349669806,0.134627023954219,index
2011,633521.904295772,483649.863676075,829835.865499892,13.3590498547766,0.137723629189108,index
2012,781023.157046051,587989.320352743,1037428.99866997,13.5683600788894,0.144847567138111,index
2013,909754.218326739,654069.09022871,1265390.3847893,13.7209297522614,0.168350789837459,index
2014,679951.743841782,519873.585662066,889320.763171093,13.4297771096956,0.136959737681967,index
2015,586423.526770162,444744.700945008,773235.863224095,13.2817975494356,0.141095377691731,index
2016,585950.131389177,449902.077257602,763138.411291237,13.2809899649195,0.134800810132655,index
2017,626161.304563833,474450.946193495,826382.542765928,13.3473632919118,0.141558611487205,index
2018,413142.506313732,307783.443151088,554567.616684317,12.9315478640337,0.150204880471181,index
2019,542853.093893077,365302.570392968,806699.720815759,13.2045940169955,0.202102064615552,index
2021,381489.016016327,279823.559041405,520091.552833017,12.8518373377229,0.158126783411562,index
2022,674402.895014583,491294.23315837,925757.385508409,13.4215829783868,0.161627713938036,index
2023,813749.215899562,622015.730917042,1064583.66479073,13.6094075089402,0.137087644872362,index
2024,675778.380611903,506887.995925232,900941.476960539,13.4236204619425,0.146724695646351,index
2003,495623.325179218,374061.421536259,656690.228713933,13.1135714921559,0.143572128241296,index
2004,565962.715618787,406370.541042547,788230.846283357,13.2462834815505,0.169014736564849,index
2005,618206.895741981,466243.998375521,819699.057305873,13.3345784631666,0.143938402772402,index
2006,427324.827199862,305989.1349692,596774.483380831,12.965299722448,0.170408666391306,index
2007,511614.674695094,385834.278194235,678398.965971598,13.1453270321986,0.143963771410765,index
2008,555459.310493601,416453.979597887,740862.281858698,13.2275506369427,0.146951371501029,index
2009,651929.939278118,494994.962679108,858620.14317648,13.3876923800402,0.140507436421894,index
2010,676937.821329752,517233.97821916,885952.650528513,13.4253347032595,0.137290320220524,index
2011,879927.2646008,662897.006451736,1168012.50187003,13.6875945291756,0.14450245975295,index
2012,686354.519058534,524226.761883993,898623.573010793,13.4391495648477,0.13748719139387,index
2013,1094683.76279024,762481.471035485,1571621.850547,13.9059760784169,0.184514916795582,index
2014,856531.587364046,665634.586568228,1102175.84085405,13.6606464756507,0.128650499451713,index
2015,670975.263021954,525545.660130898,856648.313821576,13.4164875494351,0.124642695942911,index
2016,632766.544465955,485227.478407364,825166.581887686,13.3578568249892,0.135453375408292,index
2017,654155.048143306,496482.270534439,861901.526817336,13.3910996790128,0.140715149998604,index
2018,505076.456835127,382599.312339762,666760.809602778,13.1324650964712,0.141697276077445,index
2019,517998.375247437,365747.955063914,733626.293856093,13.1577273846487,0.177568393910962,index
2021,406622.630696121,302747.776233867,546137.66565377,12.9156408370046,0.150505582329884,index
2022,567173.011891515,417422.142131622,770647.24879079,13.2484196717766,0.156414278131985,index
2023,928159.221796077,700618.537927601,1229598.5538055,13.7409585722623,0.143492291190835,index
2024,696714.659626795,531986.149057635,912451.04369492,13.4541312223166,0.137634411685872,index
2003,387952.081672397,296196.999004041,508130.798691491,12.8686371101342,0.137684703980508,index
2004,387164.938607017,287886.968845849,520678.967469481,12.8666060791663,0.151167505478034,index
2005,515763.661318642,390217.788363299,681701.763142458,13.1534039188399,0.142320791146423,index
2006,357252.226565184,265908.818227282,479973.376726047,12.7861973282855,0.150660211226075,index
2007,389731.116127023,300980.037757833,504652.547754099,12.8732123345006,0.131845847550567,index
2008,427760.13938131,334334.298198528,547292.748095097,12.9663178954625,0.125727428257209,index
2009,589271.635999568,461690.502905361,752107.870550646,13.2866425379853,0.124488256654333,index
2010,591052.545259089,454196.946544911,769144.561439063,13.2896602015039,0.134376966954908,index
2011,664483.919168489,508440.375721793,868418.205786071,13.4067659569457,0.136565123991494,index
2012,634580.974801368,489437.891775641,822766.321011473,13.3607201778542,0.132506172536187,index
2013,947693.989640315,677938.044607935,1324787.57482888,13.7617869333893,0.170909135534499,index
2014,716414.585574183,554944.675362741,924866.714124142,13.4820143085011,0.130303723326988,index
2015,575834.249955123,460385.466326895,720233.603521138,13.2635751377725,0.114163194679775,index
2016,635820.885281401,494698.101960829,817201.837964671,13.3626721757419,0.128047870910363,index
2017,608343.107026597,471803.355401078,784397.422422249,13.3184943225466,0.12968440578859,index
2018,424746.9570024,328120.153601258,549829.00471892,12.9592488752999,0.131693100023298,index
2019,385010.537129219,268121.029407406,552858.960851189,12.8610259820622,0.184611668938031,index
2021,417192.970329683,318025.174033063,547283.63885561,12.9413041523256,0.138481284458013,index
2022,560356.932168166,411047.651303685,763901.4368116,13.2363292385434,0.158097196845497,index
2023,809169.37142266,633101.494884817,1034202.37819477,13.6037635331178,0.125194905268409,index
2024,592830.195359033,461857.109508021,760944.528717545,13.2926632885073,0.127376041106263,index
2003,610584.585809941,459055.880106815,812131.055465295,13.3221721146307,0.145535781318442,index
2004,533430.452889678,390396.676026948,728869.033839944,13.187083981132,0.159270968438571,index
2005,761209.423220423,564983.556964436,1025586.99073085,13.5426637937553,0.152100696298237,index
2006,549922.550217282,402410.92966841,751507.449081148,13.2175327295061,0.15934153554195,index
2007,586315.500822069,430080.026143119,799306.746670065,13.2816133209826,0.15810838656396,index
2008,561255.113205116,429806.294316838,732905.279108535,13.2379308283848,0.136145828519646,index
2009,631763.644812843,483246.400282381,825925.040877663,13.3562706234546,0.136731428486229,index
2010,714800.261503136,553980.503781422,922305.767725261,13.4797584281083,0.130039968458015,index
2011,703642.313587474,540060.890805115,916771.63427373,13.4640254287347,0.134996488653893,index
2012,673117.652784102,518767.974300977,873391.182445486,13.4196754117493,0.132891938128498,index
2013,1087902.42572154,786071.56514074,1505628.41905992,13.8997620201351,0.16579840529438,index
2014,618293.578850039,479633.213248274,797040.194648292,13.3347186703238,0.129564482108824,index
2015,612750.120343504,485725.10777347,772994.238865013,13.3257124977894,0.118529921278597,index
2016,740522.341486176,576041.751883102,951968.041287833,13.5151110830467,0.128153201828574,index
2017,653000.959096537,491044.954215774,868373.147753852,13.3893338770118,0.145432732553717,index
2018,483297.551341772,369743.667104093,631725.55452368,13.0883877912815,0.136646663140338,index
2019,503633.169722605,346504.200361581,732015.281142785,13.129603444199,0.190795967351645,index
2021,412621.716010882,297213.522376356,572842.982252243,12.9302865103498,0.167391045396504,index
2022,863855.873469856,616807.731164084,1209853.46393113,13.6691612207577,0.171864681162176,index
2023,865304.291391546,665934.059147576,1124362.85006816,13.6708365060088,0.133620093911315,index
2024,726488.277823415,552154.753160402,955864.664378809,13.4959776267259,0.139999506620275,index
2003,541491.587839789,405836.935961204,722490.029170942,13.2020828103806,0.147133360771992,index
2004,458114.501056887,332549.669198981,631090.376917576,13.0348744341586,0.163436638486172,index
2005,596192.112728885,455536.243265323,780278.277601515,13.2983182309016,0.137292150476543,index
2006,479931.651843101,354043.166715976,650582.78790515,13.0813989807518,0.155219615561322,index
2007,527669.480974944,395014.673073165,704872.755703417,13.1762253836772,0.14773087451971,index
2008,488743.637161738,377915.165712668,632073.979925164,13.0995933716021,0.131210753640599,index
2009,526764.973118807,403896.786290336,687010.509426022,13.1745097567372,0.135510200191767,index
2010,792483.162909714,607348.502341952,1034051.39071503,13.5829265389681,0.135751726476112,index
2011,747721.952633936,554411.097072353,1008436.01688901,13.5247864667736,0.152617459357041,index
2012,769325.600613802,581433.985541311,1017934.78619721,13.5532695666963,0.142868363318452,index
2013,948248.018180052,674422.663430935,1333250.4269772,13.7623713695727,0.173859867747997,index
2014,702952.376262824,551860.711302025,895410.80416416,13.4630444249175,0.123468322890918,index
2015,585878.008991023,459139.065755616,747601.472016731,13.2808668711043,0.124368842677599,index
2016,633200.185921879,485721.859491238,825456.930992282,13.3585419006116,0.135283336440567,index
2017,680951.296627545,527387.73454153,879229.147757549,13.4312460651403,0.130387482110884,index
2018,450215.312515229,345083.891967371,587375.51169833,13.0174812195712,0.135685344267773,index
2019,546867.353032386,387625.368427278,771528.197512067,13.2119615529698,0.175598607325817,index
2021,414473.562673676,304867.595117061,563485.05681441,12.9347644702777,0.156702687261604,index
2022,668583.568142184,484520.434336798,922569.939081278,13.4129166761513,0.164289646714886,index
2023,781922.948158855,600003.167909449,1019000.44792715,13.5695114829067,0.135115375059009,index
2024,720726.909057055,550097.068657094,944282.940294554,13.4880155776056,0.137842097932826,index
2003,516359.485819893,396076.217167496,673171.240886274,13.1545584798418,0.135306843708276,index
2004,502162.86375798,373798.939859811,674607.428881923,13.1266797758547,0.150618297223685,index
2005,666866.005644738,490762.135990916,906162.551816752,13.4103444136291,0.156446534088203,index
2006,475944.895267551,362776.511694151,624416.234318436,13.0730573602675,0.138530661292241,index
2007,519276.724479516,397163.527859544,678935.243725439,13.1601922078757,0.136782525682173,index
2008,630686.050344889,485842.963939441,818710.825560531,13.3545634746727,0.133126294936391,index
2009,589323.645530264,461521.881988998,752515.477022084,13.2867307947966,0.124719663216464,index
2010,746400.208579687,574330.172592341,970022.641946829,13.5230172079628,0.133705255058058,index
2011,774587.399853741,601127.177412298,998101.005173258,13.5600857792816,0.129351345473233,index
2012,752002.205739512,572730.508246208,987388.150787995,13.5304945360919,0.13894335323188,index
2013,1063001.00045325,751334.166308816,1503952.80506937,13.8766065984838,0.177044480227567,index
2014,925678.71119788,719817.627008666,1190414.13298796,13.7382824892732,0.128333647031817,index
2015,631386.236337854,496640.252509823,802690.835916478,13.3556730562271,0.122477684869437,index
2016,836784.443912321,644110.664351515,1087093.01728239,13.6373217821491,0.133520796726006,index
2017,687929.584823425,532530.310174143,888676.390120541,13.4414417640372,0.13063845590851,index
2018,463106.090833145,356919.67891633,600883.79553046,13.0457114446889,0.132882746991865,index
2019,622596.513315298,431797.308908755,897704.572017786,13.3416539367737,0.186708722649978,index
2021,475398.261750615,354638.195784773,637279.091653924,13.0719081775082,0.149520500309869,index
2022,792468.536309361,582974.141807174,1077245.68896578,13.5829080821276,0.156640618845953,index
2023,935578.132479166,725217.291078925,1206957.49086593,13.7489199406947,0.12994796942114,index
2024,797197.762958868,617575.79542017,1029062.79355434,13.588858061194,0.130257993328666,index
2003,556517.339165794,415068.059964897,746170.516754211,13.229453606743,0.149623066226935,index
2004,510625.469696042,373504.939854818,698085.46683118,13.1433916644413,0.159546378194089,index
2005,498855.252517424,377082.629321064,659952.33833043,13.1200712575383,0.142784072265218,index
2006,504764.542831306,373732.757580913,681736.450796759,13.1318473477091,0.153345204819966,index
2007,421990.929316135,324870.403936043,548145.790652427,12.9527390982756,0.133450142794203,index
2008,508643.771967615,389957.588252293,663452.884507173,13.1395031919075,0.135568780795009,index
2009,544852.592970476,418206.349231805,709851.36550881,13.2082705654475,0.134972029785879,index
2010,660959.171364753,512917.024021657,851730.408138559,13.4014473489454,0.129378900031604,index
2011,804107.53612438,601134.953753662,1075613.59660511,13.5974882906157,0.148428009864115,index
2012,716563.629095788,536738.465841787,956636.177989671,13.4822223277446,0.147429291250882,index
2013,1046840.91119969,741366.904636345,1478182.91659369,13.8612875310293,0.176042317134743,index
2014,638022.127990271,498589.79110047,816447.193807879,13.3661282450958,0.125813164072563,index
2015,691073.01068058,549642.982982295,868894.756919883,13.4460007566192,0.1168269079625,index
2016,603476.119066896,466049.25954702,781426.896028144,13.3104617480108,0.131846878486325,index
2017,623156.071025714,464294.773323662,836372.733805261,13.3425522816859,0.150144271615638,index
2018,410998.775016247,317557.843995407,531934.563289513,12.9263455129782,0.131599482684036,index
2019,466138.759931975,328404.370676164,661639.621493291,13.052238636878,0.178695973072514,index
2021,403480.562354312,304198.326438377,535165.877155904,12.9078835929279,0.144108992757565,index
2022,588600.122013557,428040.784567448,809385.731746278,13.285502322076,0.162517558240384,index
2023,742035.673122432,568965.690403061,967750.691252047,13.5171525979783,0.135501053511208,index
2024,687000.816767197,527646.890864191,894481.006920734,13.4400907600934,0.134649509130775,index
2003,660249.424624039,496741.853055082,877577.156092856,13.4003729587073,0.145179810019609,index
2004,586475.120981398,432041.303489144,796111.540152289,13.2818855267069,0.15592585197126,index
2005,500051.803144902,378304.541688081,660980.184675235,13.1224669783274,0.142355759830021,index
2006,455038.97208635,343694.248654018,602455.42929012,13.0281383472021,0.143181517793221,index
2007,475465.986436008,361753.174231388,624923.070095763,13.072050626203,0.13945828048316,index
2008,479022.426198092,366992.43348171,625251.269144061,13.0795026940822,0.135924020326652,index
2009,597643.771078546,461104.707090028,774613.816811999,13.3007501548952,0.132333925727876,index
2010,686366.118388516,533752.085760835,882616.594931321,13.4391664646155,0.128308333894477,index
2011,856530.426136116,658410.320865662,1114266.20702473,13.660645119917,0.134217525471379,index
2012,790943.736607014,593983.195834902,1053214.97117192,13.5809821147725,0.146112790299702,index
2013,984608.503888379,693733.909714317,1397443.44676554,13.7999993831655,0.178654115768597,index
2014,813185.417132583,626266.614955662,1055892.98047431,13.6087144278807,0.133259063964597,index
2015,605116.422585198,475052.519706377,770790.322528192,13.313176152525,0.123469364603824,index
2016,621561.41127783,483902.328921274,798381.336272802,13.3399899964397,0.127732771025079,index
2017,696610.315720928,533712.989452156,909226.384890735,13.4539814454764,0.135904510012196,index
2018,465871.350034061,356194.182476026,609319.650517218,13.0516648021044,0.136958376124002,index
2019,546000.584800841,383509.317857533,777338.710486312,13.2103753257903,0.180236030963766,index
2021,493489.208406168,372465.518645022,653836.628150925,13.1092562701519,0.143551885264201,index
2022,764096.933454066,541880.557371976,1077440.62002417,13.5464499363493,0.175334371843835,index
2023,856286.304324468,650049.223294473,1127954.94356202,13.6603600668708,0.140592736343337,index
2024,701434.461411019,533069.030152616,922976.717507121,13.4608827478038,0.140041624604024,index
2003,422014.220196288,319815.512454488,556871.055694102,12.952794289598,0.141479489849159,index
2004,595071.606517144,438296.342808353,807924.188036703,13.2964370243743,0.15601637808231,index
2005,574474.432604888,441383.324586162,747696.741887865,13.2612108715468,0.134462612577576,index
2006,443379.060009353,332056.748911034,592022.271793811,13.0021803490892,0.14751249901689,index
2007,420400.117362507,323424.4258521,546453.03369644,12.9489621971536,0.133799114498752,index
2008,445912.312226269,344842.491882437,576604.666987399,13.0078776023139,0.131142489272602,index
2009,568249.437348467,446698.781238686,722875.093035701,13.2503157515664,0.122796119977127,index
2010,644503.289371053,503912.633456842,824318.467986343,13.3762352051048,0.125551806734386,index
2011,647471.535858876,505265.298613467,829701.526896582,13.380830111526,0.126528446124707,index
2012,670031.551673219,516131.653238686,869821.250877645,13.4150800823079,0.133146797854657,index
2013,869742.822664991,622292.930363266,1215589.21959098,13.6759528407985,0.170812644233546,index
2014,774549.295640238,600712.112274922,998692.383785709,13.5600365851548,0.129678658854934,index
2015,608060.829502266,484685.516553133,762840.975741127,13.3180302044672,0.115703485436112,index
2016,629810.135201498,486117.738747666,815976.819575449,13.3531736802498,0.132128726829991,index
2017,513542.616615819,389907.190533809,676381.52227858,13.1490882973429,0.140525174299078,index
2018,394441.383701949,302932.162055883,513593.552169636,12.8852258244564,0.134676787286869,index
2019,543538.5606554,382432.533544388,772513.165083677,13.2058559317946,0.179364723416688,index
2021,381145.463464724,279120.725016148,520462.478418023,12.8509363751148,0.158950217559034,index
2022,577209.491352366,419377.424005704,794441.421583832,13.2659605495311,0.162979516621704,index
2023,821223.754995366,633802.866014191,1064066.59220375,13.6185508908826,0.13217469542487,index
2024,586471.047187322,452895.861737483,759442.331553827,13.2818785804476,0.131870325290766,index
2003,476008.080203441,360637.847576751,628285.949301936,13.0731901082868,0.141615136300208,index
2004,350282.921011723,255496.611590844,480233.862940601,12.7664964526779,0.160988685763717,index
2005,489685.88571886,366420.599717163,654418.083637649,13.1015194149733,0.147952862972727,index
2006,447904.010942882,331067.577387179,605972.969633631,13.0123342271517,0.1542152992219,index
2007,401558.56720909,304961.844125368,528752.321004225,12.9031086727373,0.140393766606074,index
2008,460813.344342447,353396.868313091,600879.513555678,13.040748347021,0.135411350350733,index
2009,594337.282627093,447596.62119916,789185.594328656,13.2952022530689,0.144673345337047,index
2010,719431.70738883,535957.096124406,965715.32560932,13.4862168840414,0.150210664103257,index
2011,630404.776766326,483205.654700148,822445.223279542,13.3541173948548,0.135675843439062,index
2012,813521.289354624,583588.001011588,1134048.14198719,13.6091273753721,0.169481093973302,index
2013,1272014.65761699,894392.886890564,1809072.17947323,14.0561125460996,0.179703362136424,index
2014,734062.200345477,569624.838573725,945968.780654393,13.5063490456214,0.129398194276095,index
2015,496271.836133046,389848.170261361,631747.829350464,13.1148791122987,0.123148424623373,index
2016,631611.854404697,476583.464210859,837069.610220544,13.356030330036,0.143692529317776,index
2017,587016.850927345,451677.198584409,762909.405993096,13.2828088052591,0.133719683663252,index
2018,453966.721017897,351228.640453339,586756.773381982,13.0257791726141,0.130913877476414,index
2019,414724.962739705,296267.029310984,580546.526285613,12.9353708391171,0.171612534252946,index
2021,365983.001651785,270306.25054031,495525.194960581,12.8103421677306,0.154610652883549,index
2022,574380.313954316,433468.07478087,761100.446036398,13.2610470237652,0.143611616719559,index
2023,698059.151426854,534945.168670079,910909.393017262,13.4560591223185,0.135788000319929,index
2024,676581.041397231,515487.965013896,888016.668955253,13.424807514536,0.138746569198808,index
2003,627600.564401306,474527.375881376,830052.149689466,13.3496591991416,0.142647830171311,index
2004,422787.159603286,313144.224162541,570819.98814908,12.95462416261,0.153168640602671,index
2005,592145.008086338,450089.933976808,779034.775347,13.2915068299635,0.13995366091771,index
2006,547224.843628255,401756.45016778,745364.58433688,13.2126150456273,0.157662951674536,index
2007,518971.377128986,398035.836589745,676650.857839104,13.1596040105867,0.135363042782205,index
2008,618556.950004462,477689.81088766,800964.75092872,13.3351445441901,0.131853277202706,index
2009,614180.926815518,474645.574011283,794736.602463296,13.3280448328035,0.131492818394506,index
2010,894034.100426054,684626.270633619,1167493.86783665,13.7034991970815,0.136161083135519,index
2011,947727.565383944,704931.375817749,1274148.90158158,13.7618223616491,0.151006154292959,index
2012,659939.874922388,488434.515789308,891666.38399577,13.3999040112504,0.153545332339451,index
2013,1124740.91155899,792049.585385557,1597175.40603061,13.9330632662609,0.178923690629125,index
2014,766844.236169202,593059.50952974,991553.247349858,13.5500389778079,0.131119221348784,index
2015,612447.586866187,485938.344386118,771892.259566522,13.3252186452761,0.118054013068345,index
2016,682444.707020616,521507.905187267,893046.439963775,13.4334367874049,0.137225519275735,index
2017,635664.176171456,473136.796973879,854021.389695555,13.3624256779804,0.150658809696384,index
2018,532883.402394218,405862.632561225,699657.218392484,13.186057921983,0.138924942623045,index
2019,484275.51378425,336929.269100931,696059.365447246,13.0904092670971,0.185095729628917,index
2021,479588.184237338,358578.250649907,641435.51942482,13.0806830651292,0.148360316737609,index
2022,585803.901091051,419588.453912548,817863.807579931,13.2807403727784,0.170263707484401,index
2023,877462.894879678,666251.285776951,1155631.73884573,13.6847899483907,0.140496338826048,index
2024,834320.416128546,636877.180801525,1092974.56048412,13.6343727995587,0.137778395171163,index
2003,538677.588254682,415154.002919755,698953.983454588,13.1968725044148,0.132894116790398,index
2004,488158.684763553,364168.54925616,654364.310143819,13.0983958056736,0.149504644540601,index
2005,655087.8093816,502644.341539947,853764.784630086,13.3925245657567,0.135148626879141,index
2006,405492.745386471,303694.667257998,541413.413826506,12.9128582618387,0.147492592966957,index
2007,493438.159692018,379930.6559443,640856.992271612,13.1091528203625,0.133374282247661,index
2008,554747.46865873,428637.144745895,717961.002109851,13.2262682777537,0.131585200659597,index
2009,622379.66571781,485448.089910433,797935.878932969,13.3413055805507,0.126776788960628,index
2010,656418.009399658,516050.553177206,834965.877686501,13.3945530744452,0.122753818643848,index
2011,852013.22870336,659921.267877367,1100019.9224075,13.6553573323381,0.130350107737333,index
2012,655752.481908839,510416.720506777,842471.063844964,13.393538682562,0.127836998255376,index
2013,1008271.61112846,716708.767941051,1418444.54439713,13.8237481468014,0.174147736294759,index
2014,779921.492720168,617380.861205928,985254.926138635,13.5669485432414,0.119240533771918,index
2015,637917.041124407,512089.316088974,794662.451591187,13.3659635242868,0.112098585344292,index
2016,639204.442887666,502253.788560804,813497.735832145,13.3679796241104,0.123022055602181,index
2017,663200.886646238,514591.365451115,854727.548066756,13.4048332197237,0.129443613343176,index
2018,467891.556728426,365109.748948348,599607.404316998,13.0559918316571,0.126552612290087,index
2019,520041.570631477,374214.32719639,722696.100951054,13.1616640308844,0.167901070557323,index
2021,408740.14883821,310845.475225643,537464.826055476,12.9208349002015,0.13968812636554,index
2022,646168.100201797,484524.227195432,861738.568028279,13.3788149659448,0.146886501293674,index
2023,841527.415501602,655419.889587396,1080480.47105592,13.6429738714068,0.127524031738524,index
2024,701640.144656077,550511.940016424,894256.521626604,13.4611759371262,0.123763505210705,index
2003,428291.128105417,330597.682138377,554853.528395375,12.9675584491826,0.1320947721264,index
2004,391585.59090382,294887.009319494,519993.320008746,12.8779593935167,0.144702582832355,index
2005,532769.34279273,411443.151544201,689872.152579272,13.1858438567494,0.131848196486167,index
2006,392224.674168373,300220.78869068,512423.525690585,12.8795901029745,0.136388556029553,index
2007,426453.449760557,331642.166905472,548369.788165436,12.9632584951988,0.128291458957757,index
2008,410487.299606656,323800.598120042,520381.444990094,12.9251002685572,0.121031357216041,index
2009,604526.91423753,478960.56226142,763012.278739735,13.3122014711849,0.11879194388335,index
