"Year","est","lwr","upr","log_est","se","type","effort","replicate"
2024,1438058.10493458,1092199.62731357,1893436.93355273,14.1788042232163,0.1403597198273,"index",0.3,1
2003,1734554.43955401,1298597.47914601,2316868.12279592,14.366261131209,0.147689322684817,"index",0.3,10
2004,1931788.34034115,1409024.57356887,2648503.2709017,14.4739567330642,0.160997091983499,"index",0.3,10
2005,1825639.63610777,1402156.23506655,2377024.75485517,14.4174409691315,0.134655123035573,"index",0.3,10
2006,1270224.30583405,982239.31258436,1642644.27870068,14.0547040616065,0.131182923165104,"index",0.3,10
2007,1503808.53678148,1165341.08480671,1940582.15640097,14.2235114727164,0.130097846663679,"index",0.3,10
2008,1030449.94731162,790854.686078209,1342632.3604151,13.8455061068682,0.135021147435564,"index",0.3,10
2009,902737.917129169,698721.506052821,1166324.12193293,13.7131875545352,0.13070649889154,"index",0.3,10
2010,963227.329374654,748705.573917355,1239214.61302844,13.7780447266544,0.128545032284516,"index",0.3,10
2011,1098371.56747064,853110.693951963,1414142.51254931,13.9093392476954,0.128928215756925,"index",0.3,10
2012,1256856.21012334,984068.87037103,1605261.15649813,14.0441240897192,0.124835419349288,"index",0.3,10
2013,1583078.08955312,1191285.22238658,2103724.77600491,14.2748816677495,0.145073260984945,"index",0.3,10
2014,1576700.21894729,1231704.47016789,2018327.96798209,14.2708447520898,0.125989680345074,"index",0.3,10
2015,1917204.88941685,1469528.01153075,2501262.01008926,14.4663788965548,0.135679569648334,"index",0.3,10
2016,2069312.36459865,1590012.02612379,2693095.1413744,14.5427269190387,0.134428378964779,"index",0.3,10
2017,2005364.4258039,1542518.50761222,2607091.23451943,14.5113363607124,0.133884770149127,"index",0.3,10
2018,1997789.44272513,1533087.54448446,2603349.47721861,14.5075518486159,0.135082883072012,"index",0.3,10
2019,1631919.37301577,1158509.73642909,2298781.57798908,14.3052674094964,0.174810550111481,"index",0.3,10
2021,1623209.24845547,1263988.94581197,2084518.43902701,14.299915765146,0.127621047565272,"index",0.3,10
2022,1939120.31084063,1479157.41364793,2542114.54793116,14.4777449801806,0.138146319932476,"index",0.3,10
2023,1712743.6531139,1323181.02248971,2216998.86215286,14.3536071181884,0.131664591394604,"index",0.3,10
2024,1541541.02298621,1178347.23823119,2016679.50536932,14.2482931383358,0.137078931756347,"index",0.3,10
2003,1408596.52423863,1065447.69354963,1862263.32846693,14.1581043937614,0.142450962180101,"index",0.3,2
2004,1439342.78411976,1076901.85787151,1923766.43707565,14.1796971674532,0.148012077376224,"index",0.3,2
2005,1459752.49778605,1115192.93378602,1910770.13692903,14.1937774572497,0.137369603054021,"index",0.3,2
2006,1081737.55673635,829656.388880785,1410410.57157708,13.8940791551195,0.135365880422789,"index",0.3,2
2007,1171343.26738377,907511.399754113,1511876.38019427,13.9736617400016,0.130206644234178,"index",0.3,2
2008,780848.976794831,602349.675187187,1012244.46476551,13.5681370385416,0.13242265120005,"index",0.3,2
2009,795156.314107007,616944.182864541,1024847.27374935,13.5862939958272,0.129471849690656,"index",0.3,2
2010,797441.269720465,623276.5089687,1020273.61773283,13.5891634679456,0.125725745964969,"index",0.3,2
2011,909451.953836047,707885.709992693,1168412.98624991,13.7205974485367,0.127838836545932,"index",0.3,2
2012,879683.494083128,684934.445259077,1129806.00569678,13.6873174559445,0.127675327508707,"index",0.3,2
2013,1181087.77098422,908959.4840845,1534687.02092203,13.9819464116256,0.133620114190541,"index",0.3,2
2014,1378812.46431507,1072804.22067924,1772106.94654698,14.1367331535572,0.128036336550063,"index",0.3,2
2015,1907088.35735736,1477496.82809991,2461586.33548149,14.4610882166803,0.130220931218918,"index",0.3,2
2016,1642804.58989144,1276857.11748608,2113632.67166642,14.3119154550048,0.128575431713165,"index",0.3,2
2017,1451078.56105645,1133684.74733585,1857332.02753753,14.1878176730998,0.1259380024388,"index",0.3,2
2018,1496230.00942809,1162431.3981121,1925880.73992929,14.218459175316,0.128795618175391,"index",0.3,2
2019,1196388.00922821,856673.409149825,1670816.73521947,13.9948175833108,0.17041412350947,"index",0.3,2
2021,1480843.80629287,1150234.46511445,1906479.45714072,14.2081226226597,0.128903521894333,"index",0.3,2
2022,1313615.42322381,1008770.88484762,1710582.16097517,14.0882937587988,0.134722147365615,"index",0.3,2
2023,1411270.3172597,1078342.87555637,1846985.73480229,14.1600007909834,0.137280453543164,"index",0.3,2
2024,1308088.33464635,1006646.22863283,1699797.84612294,14.0840773428523,0.133646611429698,"index",0.3,2
2003,1592213.137259,1199358.10363786,2113749.56884906,14.2806355166131,0.144563094445761,"index",0.3,3
2004,2028788.40882966,1473309.00470362,2793699.34932936,14.5229493298953,0.163231508238918,"index",0.3,3
2005,1516972.01815038,1152246.98732447,1997144.8215236,14.2322268126433,0.140309882648611,"index",0.3,3
2006,1600989.13016334,1222317.61324609,2096972.31482592,14.2861322025513,0.137692787774541,"index",0.3,3
2007,1365632.77142766,1045750.2403869,1783363.55505614,14.1271284479978,0.136167465794389,"index",0.3,3
2008,938407.512230697,714755.534350212,1232041.74950751,13.7519395816503,0.138902413812613,"index",0.3,3
2009,931492.888777357,711622.189431557,1219297.2826436,13.7445438348318,0.137370594673035,"index",0.3,3
2010,787382.77687582,609049.816288576,1017932.55779742,13.5764697838411,0.131030183398665,"index",0.3,3
2011,1150367.17255889,883392.281549585,1498026.02913829,13.9555917298663,0.134730582322826,"index",0.3,3
2012,1044364.81696963,804501.248640082,1355744.16169982,13.858919427926,0.133135931323856,"index",0.3,3
2013,1230039.56129145,919236.743609043,1645927.81224327,14.0225568904829,0.148603706291324,"index",0.3,3
2014,1248214.10705887,954586.715776212,1632160.21269883,14.0372243733401,0.136834456147715,"index",0.3,3
2015,1859916.99030425,1448431.70482747,2388301.22213771,14.4360424158248,0.127579114519899,"index",0.3,3
2016,1816372.39269909,1403201.83919496,2351200.35963766,14.41235187918,0.13167827057118,"index",0.3,3
2017,1885667.10304859,1442395.20295055,2465163.78884656,14.4497922170777,0.136725263355423,"index",0.3,3
2018,2139681.37154384,1644423.77883831,2784097.64602527,14.5761674841106,0.13432230989483,"index",0.3,3
2019,2023669.87023197,1460173.77941348,2804624.9024754,14.5204231884931,0.166511822395954,"index",0.3,3
2021,1561979.18103513,1207974.96402627,2019726.43030217,14.2614642808903,0.131129118085474,"index",0.3,3
2022,1878140.94665273,1420615.16841415,2483018.26836842,14.4457929873999,0.142447737123287,"index",0.3,3
2023,1812750.55248794,1389315.85819901,2365239.37026466,14.4103558920127,0.135734073949691,"index",0.3,3
2024,1284317.14113303,984734.359354831,1675041.09442144,14.0657377273858,0.135518066470927,"index",0.3,3
2003,1688884.84593121,1249145.47518439,2283426.61401791,14.3395790146209,0.153884847552587,"index",0.3,4
2004,1508478.15458707,1108859.00086979,2052115.13914889,14.2266118559299,0.157028262199085,"index",0.3,4
2005,1411961.2903404,1071988.67237822,1859753.50000372,14.1604902818864,0.140545556098775,"index",0.3,4
2006,1174900.1629228,897995.370347888,1537190.99052955,13.9766937342252,0.137131878232848,"index",0.3,4
2007,1125117.93850896,863668.217142988,1465713.74334256,13.9333984223561,0.13492822232561,"index",0.3,4
2008,759419.562083078,575085.330367294,1002839.12807534,13.5403096863678,0.141857696954113,"index",0.3,4
2009,838026.807190161,638867.188785555,1099272.18347892,13.6388053684396,0.138448206752107,"index",0.3,4
2010,735153.472863633,566336.523574398,954292.379471557,13.5078345630151,0.133110006077705,"index",0.3,4
2011,1037867.74297293,800500.610983821,1345619.7748305,13.8526789193423,0.132495467630689,"index",0.3,4
2012,912034.615162215,702253.143468805,1184483.3262623,13.7234332235579,0.133361635408371,"index",0.3,4
2013,1118221.73597161,852167.053152138,1467341.22866413,13.9272502457435,0.138631316452757,"index",0.3,4
2014,1277560.13247574,983440.06992914,1659643.47192913,14.0604626703833,0.133497703528895,"index",0.3,4
2015,1617432.09267658,1243943.15375254,2103059.58638731,14.2963503215866,0.133958311867381,"index",0.3,4
2016,1775787.27517072,1364274.88742753,2311426.00052129,14.3897544178664,0.134502874793968,"index",0.3,4
2017,1635077.69630562,1240642.17955622,2154915.50828329,14.3072008818606,0.140850134887742,"index",0.3,4
2018,1750828.44050982,1347628.42221533,2274662.79099317,14.3755996284609,0.133544671864084,"index",0.3,4
2019,1536723.56526828,1076544.15949286,2193611.1911687,14.2451631529088,0.181583202248581,"index",0.3,4
2021,1367074.88382269,1057830.93564865,1766722.52152734,14.1281838938858,0.130845675456476,"index",0.3,4
2022,1465912.91342252,1104501.883146,1945583.52731649,14.1979887554504,0.144433137989507,"index",0.3,4
2023,1425229.07023691,1080391.21101203,1880131.82812329,14.1698431098093,0.141333894941776,"index",0.3,4
2024,1228940.69279081,942273.06133322,1602821.18673779,14.0216631309076,0.135519196996908,"index",0.3,4
2003,1664626.45960369,1245870.20499333,2224133.17126204,14.3251113076404,0.147842769749726,"index",0.3,5
2004,1715870.98015574,1264984.90959915,2327469.04583516,14.355431369814,0.155543990255283,"index",0.3,5
2005,1531591.37082828,1172762.32957492,2000211.01295598,14.2418178644797,0.136199122566881,"index",0.3,5
2006,1687664.3755866,1279616.66327792,2225831.47466055,14.33885610474,0.141219429385039,"index",0.3,5
2007,1358962.61160793,1055499.78327088,1749672.91231959,14.1222321810609,0.128934634573314,"index",0.3,5
2008,1083066.45584581,827192.690661005,1418089.11154792,13.895306886839,0.137509639212344,"index",0.3,5
2009,712039.103886688,550895.227079234,920319.618944233,13.4758881100752,0.130914747687384,"index",0.3,5
2010,756623.561666409,588330.359894119,973057.406338492,13.5366211322061,0.1283580864374,"index",0.3,5
2011,926924.593822127,714921.1395173,1201795.77178599,13.7396274969267,0.132502422372691,"index",0.3,5
2012,837117.963762296,646331.047564868,1084222.2231065,13.6377202759356,0.131968326429403,"index",0.3,5
2013,1223374.28872088,923124.870960981,1621280.8227616,14.0171234093207,0.14367795482935,"index",0.3,5
2014,1612563.94860069,1257370.0429422,2068096.42310382,14.2933359849126,0.126942717739953,"index",0.3,5
2015,1794204.36862845,1373049.1289897,2344540.51820717,14.4000722329658,0.136496266638019,"index",0.3,5
2016,1803278.36162622,1403469.83642763,2316980.93190691,14.4051168783034,0.127889439503496,"index",0.3,5
2017,1905004.40691022,1469737.92148924,2469176.12812912,14.459994879879,0.132349483850703,"index",0.3,5
2018,1942428.47509682,1490757.72113498,2530946.73089761,14.479449539489,0.135030263434404,"index",0.3,5
2019,2001486.49757733,1474588.68379438,2716654.64682419,14.5094007112403,0.155875854468142,"index",0.3,5
2021,1776081.34990021,1365831.76170423,2309556.01554276,14.3899200066092,0.134005450316301,"index",0.3,5
2022,1856309.49687828,1421410.84269284,2424270.90373977,14.4341009332098,0.136196607586218,"index",0.3,5
2023,1515962.37328536,1157940.99648835,1984679.63755188,14.2315610251438,0.137455098357978,"index",0.3,5
2024,1641913.11022893,1255646.52413217,2147004.43933047,14.3113726505596,0.136845113535155,"index",0.3,5
2003,1860408.10368242,1413493.85230462,2448626.36410061,14.4363064322044,0.14017161924232,"index",0.3,6
2004,1395259.06885982,1028062.48666921,1893608.50578528,14.1485906684395,0.155821312534763,"index",0.3,6
2005,1816747.87289409,1402674.49501675,2353056.85345465,14.4125585776479,0.131975512776862,"index",0.3,6
2006,1326954.73592558,1025910.11108086,1716338.35379612,14.0983972026539,0.131281245390738,"index",0.3,6
2007,1423155.82941044,1106209.37039187,1830912.45562985,14.1683873787437,0.12854196986807,"index",0.3,6
2008,1138587.81824755,886417.744020139,1462495.79118563,13.9452992965551,0.127734838844923,"index",0.3,6
2009,1014076.16678063,786364.072517088,1307728.19864572,13.8294885754805,0.129754126469149,"index",0.3,6
2010,919353.77363971,712766.096103421,1185818.69385513,13.7314262822559,0.129858351809081,"index",0.3,6
2011,866944.342013156,676935.957751338,1110285.96360176,13.6727300576388,0.12622584358083,"index",0.3,6
2012,1136433.39405386,894052.508872514,1444524.61830174,13.9434053143575,0.122392824083552,"index",0.3,6
2013,1348124.41331832,1013421.96469625,1793368.89972539,14.114224860942,0.145605540276687,"index",0.3,6
2014,1618768.96651814,1265468.84406807,2070705.24039013,14.2971765211293,0.125626431848452,"index",0.3,6
2015,1789183.6194809,1394474.29291219,2295616.37707462,14.3972699952792,0.127166593872525,"index",0.3,6
2016,1914761.41753325,1496138.21671835,2450516.43297749,14.4651035866909,0.125872599973039,"index",0.3,6
2017,1790524.10581056,1369398.14212094,2341157.38504161,14.3980189315026,0.136807127406289,"index",0.3,6
2018,2177529.78137357,1711695.36537959,2770140.08723294,14.5937016644803,0.122811841090659,"index",0.3,6
2019,1514156.42506451,1071561.23482171,2139560.11570875,14.2303690267076,0.176402111713035,"index",0.3,6
2021,1607915.57427158,1263005.91163182,2047015.35453997,14.2904492237802,0.12318805025812,"index",0.3,6
2022,1573289.63707271,1223673.42904494,2022794.8269272,14.2686792954609,0.12822245578175,"index",0.3,6
2023,1699423.01407809,1319931.92545657,2188020.85552955,14.3457993479326,0.128935341831289,"index",0.3,6
2024,986196.525522037,765598.77699882,1270356.76671834,13.8016109296693,0.129184724815507,"index",0.3,6
2003,1423704.26951011,1093297.1654756,1853964.2386611,14.1687726734806,0.134729038276288,"index",0.3,7
2004,1436967.22581548,1044811.73809827,1976312.79662522,14.1780453574354,0.16260405177233,"index",0.3,7
2005,1653875.28528145,1257772.49877046,2174720.35836267,14.3186317498375,0.139685675702881,"index",0.3,7
2006,1221837.77707444,938270.188741047,1591106.24146476,14.0158666579164,0.134733814391737,"index",0.3,7
2007,1104099.17151432,842388.267624712,1447117.70971826,13.914540331055,0.138035199016503,"index",0.3,7
2008,860378.240420374,656728.672502862,1127178.92119387,13.665127385982,0.137809243125352,"index",0.3,7
2009,669080.358281412,505615.060323704,885393.970566021,13.4136594489095,0.142925351034654,"index",0.3,7
2010,793569.298064867,617075.414007474,1020543.38341138,13.5842961472902,0.128344003736543,"index",0.3,7
2011,847938.58797294,656415.498948014,1095342.58427144,13.6505634923084,0.130621911607002,"index",0.3,7
2012,1047043.36606372,804497.781033219,1362713.28058863,13.861480908349,0.134445032260989,"index",0.3,7
2013,1157113.6529501,863055.191836699,1551363.13240191,13.9614392320776,0.149597295107917,"index",0.3,7
2014,1379231.37306407,1070598.38727187,1776837.33046864,14.1370369259241,0.129241474516733,"index",0.3,7
2015,1646864.93444675,1260990.61315419,2150820.22341642,14.3143839987823,0.136214660033822,"index",0.3,7
2016,1558961.58767614,1195724.17870735,2032543.35333178,14.2595305086576,0.13534327348053,"index",0.3,7
2017,1719371.55305351,1323105.00522716,2234318.91329146,14.3574694058918,0.133664495358275,"index",0.3,7
2018,1915523.18119319,1487769.99144893,2466260.96693552,14.4655013449516,0.128937286683308,"index",0.3,7
2019,1367612.05109459,983262.124515462,1902201.53473402,14.1285767485647,0.168342750116077,"index",0.3,7
2021,1340278.73325106,1027688.73880978,1747948.5908209,14.1083881601849,0.135494971534915,"index",0.3,7
2022,1517432.27729824,1144950.37505286,2011092.15417324,14.2325301731099,0.143705864937064,"index",0.3,7
2023,1506959.69060181,1154468.88501358,1967075.5432027,14.2256047291433,0.135948300520227,"index",0.3,7
2024,1272381.5980363,977021.568643639,1657030.90185506,14.0564009763479,0.134766236139674,"index",0.3,7
2003,1641475.41676238,1234092.94011821,2183337.62089032,14.3111060397302,0.14554310447937,"index",0.3,8
2004,1512923.21346022,1138776.46623164,2009996.44592339,14.2295542402997,0.144946169305949,"index",0.3,8
2005,1558712.11628207,1198259.1928242,2027594.2600684,14.2593704717722,0.134181079335734,"index",0.3,8
2006,1073862.69608589,831413.902448803,1387012.036542,13.8867727023828,0.130558355667448,"index",0.3,8
2007,1223080.35505101,953182.215904678,1569401.45331173,14.0168831157415,0.127207311425273,"index",0.3,8
2008,861157.889624027,660524.715292839,1122733.02374905,13.6660331459522,0.135330713591856,"index",0.3,8
2009,752525.756974455,576548.398993544,982215.917863154,13.5311905035569,0.135908586757801,"index",0.3,8
2010,824458.67172773,638539.10822057,1064511.30813471,13.6224822944711,0.130382034444542,"index",0.3,8
2011,903416.060772472,705665.27428837,1156583.16853513,13.7139384801855,0.126044250723997,"index",0.3,8
2012,970649.179518843,755899.60533813,1246408.6805273,13.7857203838627,0.127582208991384,"index",0.3,8
2013,1166737.27844505,894542.185926727,1521757.04883398,13.9697217603415,0.135540458986609,"index",0.3,8
2014,1332618.5596545,1021478.14416942,1738531.78912568,14.1026564064145,0.135663262856564,"index",0.3,8
2015,1871273.14543312,1449161.18496338,2416337.96236934,14.4421295836084,0.130427973038524,"index",0.3,8
2016,1950449.72071622,1511972.53601952,2516086.7822753,14.4835705299582,0.129923233497335,"index",0.3,8
2017,1847043.27980884,1427429.21629038,2390009.14269713,14.4290966913967,0.131487649738831,"index",0.3,8
2018,1569708.80405301,1208427.69526983,2039001.37274772,14.2664006849964,0.133456553216683,"index",0.3,8
2019,1777144.23933839,1224006.67609029,2580248.71032701,14.3905182739825,0.19024741299432,"index",0.3,8
2021,1562429.3158189,1195751.38852667,2041549.26379656,14.2617524216935,0.136465313160447,"index",0.3,8
2022,1498306.30198297,1138872.68664676,1971178.8691427,14.2198458961113,0.139949733016803,"index",0.3,8
2023,1702392.66501156,1319504.42072281,2196385.8099828,14.3475452695038,0.129991411215778,"index",0.3,8
2024,1387341.46917427,1057640.4115278,1819821.11416326,14.142899861624,0.138445862177776,"index",0.3,8
2003,1661097.74619929,1240535.67484967,2224237.30197258,14.3229892346661,0.148949366837571,"index",0.3,9
2004,2228492.3723277,1625671.73813668,3054846.89007077,14.6168358485797,0.160923458504134,"index",0.3,9
2005,1430088.88538515,1092170.58133211,1872559.33739552,14.1732471579164,0.137537999138832,"index",0.3,9
2006,1491455.91528721,1144653.39903766,1943331.27313068,14.2152633252002,0.135028442566663,"index",0.3,9
2007,1380058.32998717,1055427.17356108,1804540.41915641,14.1376363243468,0.136829135469787,"index",0.3,9
2008,863656.966030594,664312.822655961,1122819.44519904,13.6689309388917,0.133891492388013,"index",0.3,9
2009,1014483.31836024,781438.07020905,1317028.74797983,13.8298899948996,0.133165107128917,"index",0.3,9
2010,854327.252214788,660436.962102107,1105139.62082581,13.6580695986833,0.131335392888669,"index",0.3,9
2011,1106010.6760013,845759.935196943,1446343.77264986,13.9162701138219,0.136879698892982,"index",0.3,9
2012,1196786.99708166,927480.154009596,1544290.85106755,13.9951510214054,0.130065831553873,"index",0.3,9
2013,1472237.20038399,1104407.17804223,1962575.41356873,14.2022937068543,0.14667333206623,"index",0.3,9
2014,1626136.64380562,1270435.08970146,2081428.95749896,14.3017176023398,0.12594497358457,"index",0.3,9
2015,1818153.56233934,1388372.73142051,2380976.16110988,14.4133320178858,0.13759900565866,"index",0.3,9
2016,2057910.07406788,1599506.20636092,2647688.30287018,14.5372014986332,0.128571740128206,"index",0.3,9
2017,1795017.27421672,1377252.95373414,2339502.70790881,14.4005252033773,0.135167658933256,"index",0.3,9
2018,2116646.79664581,1637762.99875251,2735556.77174509,14.5653436947453,0.130870696221043,"index",0.3,9
2019,1903661.27923112,1353336.58981742,2677771.58565762,14.459289578944,0.174087856950131,"index",0.3,9
2021,1800803.44956356,1389955.88136391,2333090.64513464,14.4037434841457,0.132125345981418,"index",0.3,9
2022,1619810.61884463,1238881.86071258,2117866.5408925,14.2978197984272,0.136788224167031,"index",0.3,9
2023,1708665.63907418,1320313.99152589,2211245.41956771,14.3512232958377,0.131555048576395,"index",0.3,9
2024,1502157.87468406,1148606.13804511,1964536.15015133,14.2224132154258,0.136917569000378,"index",0.3,9
2003,1843888.05047453,1445485.97756405,2352096.93864506,14.4273869711009,0.124201686041611,"index",0.4,1
2004,1662334.70482798,1265910.590257,2182900.35026447,14.3237336209017,0.138998148776182,"index",0.4,1
2005,1651433.63792486,1307147.89426141,2086399.76581283,14.3171543400961,0.11928596658813,"index",0.4,1
2006,1395228.38263523,1110953.14649622,1752245.12919415,14.1485686749884,0.116246921588234,"index",0.4,1
2007,1165557.65574599,928067.886122937,1463820.34028073,13.9687102049139,0.116252157931832,"index",0.4,1
2008,859335.589474547,678731.769568803,1087996.30199527,13.663914799265,0.120376450836288,"index",0.4,1
2009,835197.353435186,663666.145223861,1051062.53227645,13.6354233273258,0.11729236887058,"index",0.4,1
2010,899579.9220932,718145.522163891,1126852.44321349,13.7096831801135,0.114928476894294,"index",0.4,1
2011,1005084.17932304,799266.275201112,1263901.95466621,13.820581856488,0.116906447510693,"index",0.4,1
2012,1037701.59646257,826797.934630175,1302403.59608859,13.8525188220547,0.115922136880354,"index",0.4,1
2013,1259735.16907445,992067.646324457,1599621.45936572,14.0464120735618,0.12187239135238,"index",0.4,1
2014,1417089.79986204,1137461.57546413,1765460.51681231,14.1641158898914,0.112148101801999,"index",0.4,1
2015,1626680.96393458,1302565.30222803,2031445.91207906,14.3020522784266,0.113372537841973,"index",0.4,1
2016,2068841.52896781,1660829.71983157,2577088.56053945,14.5424993607386,0.112079352370147,"index",0.4,1
2017,1596503.11954578,1280588.85812503,1990351.69996033,14.2833262451255,0.112499857827615,"index",0.4,1
2018,1816347.97316963,1449223.71946711,2276473.89103632,14.412338434969,0.115206111743687,"index",0.4,1
2019,1682508.80853184,1236340.81062834,2289688.94859058,14.3357965758703,0.157212052137218,"index",0.4,1
2021,1572071.94164955,1257172.81756969,1965847.61870641,14.2679050153322,0.11404753088759,"index",0.4,1
2022,1795609.15002083,1421851.43933765,2267615.39949664,14.4008548816782,0.119075897654822,"index",0.4,1
2023,1470246.93718971,1163831.814052,1857335.42442856,14.2009409291299,0.11924327374664,"index",0.4,1
2024,1285794.93406311,1026394.13734586,1610754.14629464,14.0668877107715,0.114964015738341,"index",0.4,1
2003,1602624.15115131,1251145.14428689,2052842.6950155,14.2871529381934,0.126320246094287,"index",0.4,10
2004,1683444.16696927,1276250.26537726,2220555.27836866,14.3363523521799,0.141286012379819,"index",0.4,10
2005,1854741.79681785,1477163.62434138,2328832.82269892,14.4332560512453,0.116135661735859,"index",0.4,10
2006,1391527.87253043,1120377.07884028,1728301.88746221,14.1459128903119,0.110582147364664,"index",0.4,10
2007,1437803.19976758,1148966.57433854,1799249.94114997,14.1786269509903,0.114417146151961,"index",0.4,10
2008,1026270.83099046,811006.839111511,1298671.93191083,13.8414422377064,0.120109590566364,"index",0.4,10
2009,971665.739228942,775757.826681875,1217047.73876358,13.7867671346168,0.114885510628033,"index",0.4,10
2010,992526.821309194,800647.476659107,1230391.05191305,13.8080093151675,0.109610835572389,"index",0.4,10
2011,1091229.43707546,883101.935056619,1348407.966362,13.9028155424995,0.107971181871346,"index",0.4,10
2012,1207229.2768088,974527.467777412,1495496.61243327,14.0038384379714,0.109252239119635,"index",0.4,10
2013,1554010.15254725,1207159.99167184,2000519.87382002,14.2563493430591,0.128863744736961,"index",0.4,10
2014,1614755.19717911,1305145.68413073,1997810.95591147,14.2946939224553,0.108608472541856,"index",0.4,10
2015,1993522.62496662,1588382.24619521,2502000.04801954,14.5054137951079,0.115913963667486,"index",0.4,10
2016,1973043.32069215,1588066.80671731,2451345.2008829,14.4950877415261,0.110746806376378,"index",0.4,10
2017,1931246.63641834,1547817.58565556,2409659.64286903,14.4736762779663,0.112920335397759,"index",0.4,10
2018,1901732.33777636,1528651.96046793,2365866.12130944,14.4582757854634,0.111419880048108,"index",0.4,10
2019,1795049.46311222,1353156.06509905,2381249.77460277,14.4005431355762,0.144182694097934,"index",0.4,10
2021,1715768.49233675,1378877.39025533,2134969.75155303,14.355371638703,0.111528272802374,"index",0.4,10
2022,1863613.77830246,1478889.41605454,2348421.91510464,14.4380280522772,0.117974659027119,"index",0.4,10
2023,1639414.25413401,1311993.37641635,2048546.23885302,14.3098495738894,0.113671157039857,"index",0.4,10
2024,1506612.30138297,1194955.85478278,1899551.86845885,14.2253741793364,0.118244202497301,"index",0.4,10
2003,1359171.85037978,1053512.60728479,1753513.06295799,14.1223861386926,0.129974663565004,"index",0.4,2
2004,1527101.73272378,1175715.17821474,1983507.3539061,14.2388822045905,0.133418279081694,"index",0.4,2
2005,1631383.24717465,1280777.11133157,2077966.00643117,14.3049388308089,0.12345189136923,"index",0.4,2
2006,1117844.19268954,885157.855012797,1411698.07402507,13.9269125604536,0.119079374398685,"index",0.4,2
2007,1267745.09694275,1008114.30548418,1594241.46853119,14.0527503661229,0.116919621201359,"index",0.4,2
2008,801408.321152558,634459.093726574,1012287.95293988,13.5941258604003,0.119184723942189,"index",0.4,2
2009,817902.452631847,651278.806837299,1027155.21370913,13.6144983574126,0.116229305737532,"index",0.4,2
2010,792979.212254254,636735.451331662,987562.463739497,13.5835522862182,0.111962639971649,"index",0.4,2
2011,905263.450838191,723349.359196032,1132926.85616575,13.7159812862175,0.114458069542798,"index",0.4,2
2012,1021204.68839912,815647.295116012,1278566.1423177,13.8364935554074,0.114673663930821,"index",0.4,2
2013,1239128.15223723,975300.496214205,1574323.5891163,14.0299185872539,0.122154123953955,"index",0.4,2
2014,1438807.57983488,1153245.13419011,1795079.97945653,14.1793252589541,0.112877011263047,"index",0.4,2
2015,1886539.03230434,1502884.88839638,2368131.81627329,14.4502545085008,0.116000820619824,"index",0.4,2
2016,1694843.15759283,1350795.61509179,2126519.58353007,14.3431007621217,0.115765617419323,"index",0.4,2
2017,1526178.82830244,1218735.14383775,1911179.65846458,14.2382776715769,0.114774333509687,"index",0.4,2
2018,1545073.12900389,1231011.11448733,1939260.29251496,14.2505817998824,0.115938541585942,"index",0.4,2
2019,1502139.37304556,1131157.73022871,1994790.50158414,14.2224008986429,0.144721379907609,"index",0.4,2
2021,1513176.3629016,1203089.32945727,1903185.94736188,14.2297215510147,0.117001284231802,"index",0.4,2
2022,1391971.80364714,1098449.25327458,1763928.09806422,14.1462318636707,0.120829715331941,"index",0.4,2
2023,1502360.35210529,1180619.50451889,1911781.58495503,14.2225479973816,0.122960491507746,"index",0.4,2
2024,1350286.09829926,1068530.9493654,1706335.73912211,14.1158270526279,0.119406140064812,"index",0.4,2
2003,1619550.58707276,1269526.10776648,2066081.26295437,14.2976592533346,0.124239531923491,"index",0.4,3
2004,1746900.07383095,1333882.61074151,2287802.42232421,14.3733533887573,0.137629511176879,"index",0.4,3
2005,1427393.78011052,1132879.69345301,1798472.52561131,14.1713608080138,0.117903930649027,"index",0.4,3
2006,1555227.62926652,1236189.55028224,1956603.64406231,14.2571324782626,0.11713899693992,"index",0.4,3
2007,1215165.5190198,969504.201574023,1523074.61506335,14.0103908551243,0.115232100945129,"index",0.4,3
2008,885527.454668313,702684.173041102,1115947.82272899,13.6939387404317,0.118000089999571,"index",0.4,3
2009,822451.76158852,651554.436439474,1038174.03782331,13.6200451113772,0.118843451007313,"index",0.4,3
2010,772226.668543767,618590.499745989,964020.669336301,13.5570333980146,0.113183006584925,"index",0.4,3
2011,997026.313990168,795566.84925557,1249500.87062953,13.8125324417654,0.115166546964303,"index",0.4,3
2012,966166.687011651,774400.336718899,1205420.5335785,13.7810916521512,0.112883402011147,"index",0.4,3
2013,1202023.72182397,944875.571111292,1529154.81361024,13.999517129177,0.122812768015584,"index",0.4,3
2014,1274567.34513359,1015845.05100071,1599182.78450102,14.0581173418367,0.115760267532452,"index",0.4,3
2015,1671620.1200945,1343605.17616905,2079713.50175356,14.3293038459123,0.111449423795364,"index",0.4,3
2016,1765256.36319982,1414785.96695726,2202545.19100103,14.3838064860739,0.112919252752585,"index",0.4,3
2017,1571716.86868879,1253952.46807411,1970006.02352566,14.2676791267731,0.11524090919284,"index",0.4,3
2018,1809769.91984816,1443025.57182967,2269722.19115588,14.4087102790561,0.115541776250829,"index",0.4,3
2019,1903345.07871996,1425890.57919302,2540673.55626809,14.4591234639012,0.147357972825432,"index",0.4,3
2021,1523337.01093641,1222219.22091707,1898641.10232818,14.2364138883808,0.112366906896197,"index",0.4,3
2022,1693098.61182109,1340845.29738918,2137892.3541233,14.3420709062123,0.119012449239188,"index",0.4,3
