"Year","est","lwr","upr","log_est","se","type","effort","replicate"
2010,1346981.64247123,963332.184809993,1883420.45845003,14.1133768268447,0.171035412032,"index",0.2,10
2011,1308624.7561869,935915.061164964,1829758.72871799,14.0844873393092,0.171027292965538,"index",0.2,10
2012,1177240.28706216,825733.678616637,1678379.76017159,13.9786835175406,0.180950233170961,"index",0.2,10
2013,1231028.66590001,847351.469735292,1788433.2893657,14.023360691573,0.190559545272803,"index",0.2,10
2014,1598686.31570983,1148603.17648818,2225135.70252535,14.2846927972803,0.168694765286213,"index",0.2,10
2015,1674666.9343067,1188250.25075722,2360200.92490871,14.3311248582789,0.175070794911848,"index",0.2,10
2016,1772990.61681278,1270809.85671198,2473616.10448904,14.3881782927766,0.169907895120134,"index",0.2,10
2017,2048711.79557692,1451414.28021921,2891813.92145466,14.5327217611918,0.175856678594814,"index",0.2,10
2018,2129062.62790144,1531737.7019257,2959323.69349388,14.5711923600242,0.168002555577373,"index",0.2,10
2019,2136285.37340829,1392045.17572569,3278424.63464526,14.5745790719212,0.218521616786698,"index",0.2,10
2021,2715062.40396001,1988307.37255138,3707456.88476625,14.81432549597,0.15894742465715,"index",0.2,10
2022,4142325.71121092,2948762.74851509,5819004.02343314,15.236767954063,0.173407125685341,"index",0.2,10
2023,3248173.42494986,2347812.98995057,4493812.17486687,14.9936033732194,0.165619657070439,"index",0.2,10
2024,3889874.14896993,2815541.4417084,5374142.49020727,15.1738873626214,0.164912326182108,"index",0.2,10
2003,2545611.32658094,1826890.38519168,3547085.84518457,14.7498813860297,0.169266145829563,"index",0.2,2
2004,3382910.44826603,2274245.37133083,5032035.34906643,15.0342469763117,0.202599705409104,"index",0.2,2
2005,2119928.39619716,1512288.79656399,2971718.37496509,14.5668928706991,0.17232870239551,"index",0.2,2
2006,1803449.60617898,1285542.73215919,2530005.73272609,14.4052118367002,0.172717607349295,"index",0.2,2
2007,1765539.89099652,1224923.8101393,2544755.09488668,14.3839670888257,0.186522756278828,"index",0.2,2
2008,1205460.33472865,852731.994770892,1704092.9946513,14.0023720724773,0.17662135093368,"index",0.2,2
2009,1461503.92179231,1028103.86098481,2077604.99155042,14.194976546932,0.179467478854894,"index",0.2,2
2010,1549941.06695496,1115476.63792801,2153624.04675346,14.2537274668532,0.167827123330731,"index",0.2,2
2011,1432968.33646403,1011052.40156872,2030951.36327504,14.1752586105885,0.177940148521612,"index",0.2,2
2012,1319112.6780556,945154.220426306,1841031.04001607,14.0924698549315,0.170088056812199,"index",0.2,2
2013,1372861.09660286,933459.155680271,2019100.22425359,14.1324075118267,0.196817404717993,"index",0.2,2
2014,1181371.2445773,840997.270113404,1659503.62398433,13.9821863934349,0.173392319025452,"index",0.2,2
2015,1680233.60738135,1182040.34368274,2388399.84647047,14.3344433937253,0.17943737151418,"index",0.2,2
2016,1886132.92483001,1358936.28283601,2617854.46091965,14.4500392194534,0.167261447320191,"index",0.2,2
2017,2001943.85813378,1410037.07251784,2842321.87169592,14.5096291955739,0.178831164125483,"index",0.2,2
2018,2358836.76320501,1648471.886902,3375314.38640682,14.6736791585411,0.182819620035688,"index",0.2,2
