"Year","est","lwr","upr","log_est","se","type","effort","replicate"
2012,358275.387076687,142726.995039795,899348.108247925,12.7890572073156,0.469584265645775,"index",0.1,9
2013,620685.309678149,237148.062084694,1624513.60666263,13.3385794847754,0.490896533190476,"index",0.1,9
2014,917396.643314036,429609.230272366,1959028.209497,13.7292952022264,0.387080528279222,"index",0.1,9
2015,529005.172934077,188066.966783776,1488015.02877832,13.178753489496,0.527662810628795,"index",0.1,9
2016,704075.166191428,323660.332005965,1531611.35495082,13.4646403995989,0.396533058195329,"index",0.1,9
2017,615972.342927059,250501.332682774,1514650.33414228,13.330957343662,0.459058345548813,"index",0.1,9
2018,1094089.17584709,487895.789198678,2453456.56020473,13.9054327722134,0.412035967638451,"index",0.1,9
2019,788182.270884441,316871.353509489,1960515.79057603,13.5774846503214,0.464923596509969,"index",0.1,9
2021,362732.183317253,150831.657238564,872327.727633431,12.8014200539434,0.447712519058135,"index",0.1,9
2022,259102.474076781,99975.5994625755,671504.771500165,12.4649789152378,0.485874992054761,"index",0.1,9
2023,153614.190979934,58766.8870441224,401541.086440443,11.9421994846204,0.490246587410252,"index",0.1,9
2024,552520.491460332,254704.050773785,1198563.16598082,13.2222458003023,0.395103298566384,"index",0.1,9
2003,505897.26433489,259610.956579387,985829.124601152,13.1340888927439,0.340388614006794,"index",0.2,1
2004,506015.102273008,244508.520430534,1047208.02071643,13.1343217942136,0.371086593567034,"index",0.2,1
2005,235529.705400569,114803.605790033,483209.928332186,12.369592322066,0.366646609855647,"index",0.2,1
2006,577506.157224541,301700.162385426,1105446.41075197,13.2664743831819,0.331274158567016,"index",0.2,1
2007,225058.917417102,104802.468313951,483304.612227492,12.3241175020956,0.389948440337894,"index",0.2,1
2008,245919.250592545,124000.73874172,487709.012266165,12.412758511405,0.349351169022496,"index",0.2,1
2009,222808.647462216,118243.481280743,419842.961711131,12.3140685989491,0.323254623912411,"index",0.2,1
2010,181472.989478217,93060.3891651449,353882.529458579,12.1088621033107,0.340750238940759,"index",0.2,1
2011,367738.757724236,201252.994128717,671949.227478687,12.815128067566,0.307561771283844,"index",0.2,1
2012,608419.413324453,311534.213766293,1188229.62664309,13.3186197476755,0.341514082019526,"index",0.2,1
2013,442453.736848822,231952.749255714,843987.880633684,13.0000911884703,0.329496985995653,"index",0.2,1
2014,523398.378308696,283453.293391176,966458.562321649,13.1680981706949,0.312911633529108,"index",0.2,1
2015,487020.826624932,251910.473172667,941561.827815927,13.0960621662939,0.336349613212163,"index",0.2,1
2016,719465.248673325,379186.765410232,1365106.30451081,13.4862635048705,0.326781187058979,"index",0.2,1
2017,413895.687235082,213958.018876462,800669.406135758,12.9333692578591,0.336656266022648,"index",0.2,1
2018,536686.469809898,254643.124114911,1131121.71348884,13.1931693478786,0.380390161822927,"index",0.2,1
2019,287898.483929395,121206.669470382,683836.437475071,12.5703632106239,0.441391187649844,"index",0.2,1
2021,430028.254431182,220368.840137151,839158.110983558,12.9716061934906,0.341102301463731,"index",0.2,1
2022,213131.961570917,105717.239123418,429686.145984534,12.2696667907488,0.357732867996864,"index",0.2,1
2023,391500.712692224,195305.82081977,784783.614718582,12.8777426148257,0.354812996251847,"index",0.2,1
2024,380233.136840467,199588.845845479,724375.341412979,12.8485398615786,0.32884538078361,"index",0.2,1
2003,1092495.96123444,522357.017776,2284926.56305306,13.9039755091345,0.3764706595489,"index",0.2,10
2004,1147824.80330575,563315.221346106,2338835.75156299,13.9533792338547,0.363162075023555,"index",0.2,10
2005,461038.245521541,232978.336766137,912343.468427046,13.0412362806234,0.348238811036535,"index",0.2,10
2006,925230.950036182,458081.979249131,1868775.34957403,13.7377986610456,0.35867762138394,"index",0.2,10
2007,507980.584106283,249769.043770321,1033131.52796569,13.138198505567,0.362203880392806,"index",0.2,10
2008,383188.054927796,187550.503108069,782898.915257722,12.8562811526927,0.364536144691557,"index",0.2,10
2009,472964.027201134,243157.593510469,919958.812705902,13.066774612153,0.339449894140897,"index",0.2,10
2010,411721.972923937,228804.655017528,740872.090104083,12.928103577536,0.299740045497165,"index",0.2,10
2011,652699.400955452,360977.913932864,1180173.33350438,13.3888719668283,0.302199385446977,"index",0.2,10
2012,823762.584505608,433181.530977161,1566513.68330645,13.6216376417755,0.327927190287756,"index",0.2,10
2013,614155.853338081,314573.639764295,1199043.29069672,13.3280040077174,0.341348380167382,"index",0.2,10
2014,1290163.23578185,696959.241273648,2388261.86151328,14.0702793076982,0.314187965642206,"index",0.2,10
2015,701773.017443968,381552.213607354,1290741.73979034,13.4613652937489,0.310904850413823,"index",0.2,10
2016,966190.187011161,498150.661199666,1873978.1961315,13.7811159747801,0.337995053594331,"index",0.2,10
2017,566118.239202635,315516.985886928,1015761.03694381,13.246558238553,0.298265909810847,"index",0.2,10
2018,838007.407513461,417925.509063831,1680338.72021958,13.63878221894,0.354967610008706,"index",0.2,10
2019,670549.52747709,318221.556321297,1412967.34890507,13.4158528454592,0.380287451289895,"index",0.2,10
